TransactionID,Time,Amount,TransactionType,AccountBalance,Age,Location,PreviousFrauds,Fraud
4661,69681,3346.62,In-store,6759.89,25,Suburban,4,0
1515,2469,396.99,ATM Withdrawal,55739.15,32,Rural,3,0
2405,2461,551.6,ATM Withdrawal,52591.51,69,Suburban,4,0
2022,74172,3672.02,Online,68314.48,44,Urban,0,0
4554,56984,2143.9,ATM Withdrawal,19628.79,54,Urban,0,0
1768,16309,1579.4,ATM Withdrawal,4887.73,38,Suburban,2,0
175,62003,1523.71,In-store,1337.59,34,Suburban,1,0
1555,1435,4348.54,In-store,49643.99,78,Urban,4,0
4216,64450,2799.72,Online,40739.55,31,Rural,4,0
1483,25559,1104.34,In-store,87383.55,38,Suburban,3,0
4462,53442,27.57,Online,23368.01,78,Urban,1,0
218,83879,3637.92,ATM Withdrawal,47780.04,60,Rural,1,0
3915,32920,4412.47,In-store,2429.9,62,Suburban,2,0
3721,55745,4763.41,In-store,43957.1,59,Urban,1,0
691,23524,2859.37,ATM Withdrawal,7897.15,62,Suburban,1,0
2578,83820,2238.05,In-store,79326.87,26,Urban,0,0
2234,42913,3111.89,In-store,33588.15,41,Suburban,2,0
2239,37846,2604.89,ATM Withdrawal,18718.3,47,Urban,1,0
1107,1759,2586.95,Online,12200.69,47,Rural,2,0
1790,26958,1115.83,In-store,65067.3,52,Suburban,3,0
3189,48515,4514.24,ATM Withdrawal,33637.07,65,Suburban,3,0
2437,55731,525.07,ATM Withdrawal,16512.83,48,Rural,0,0
612,30354,4111.87,In-store,80214.44,63,Suburban,4,0
3661,18990,176.84,Online,82102.28,38,Urban,3,0
3712,58627,4666.71,ATM Withdrawal,25303.93,63,Urban,0,0
577,34578,823.98,In-store,52553.88,34,Suburban,3,0
2064,33755,3134.23,ATM Withdrawal,35598.08,60,Urban,3,0
4436,60935,3658.29,ATM Withdrawal,72465.97,43,Suburban,2,0
1181,50460,3308.86,Online,67408.88,77,Suburban,0,0
889,84471,2011.72,Online,68006.08,75,Rural,2,0
3129,48438,1371.14,Online,40996.38,32,Suburban,1,0
1733,66435,1490.48,In-store,52799.27,58,Urban,2,0
2664,6304,1262.76,Online,23056.59,60,Rural,2,0
818,15034,1567.02,ATM Withdrawal,53420.82,21,Rural,3,0
3278,38975,4439.3,Online,13123.47,78,Rural,1,0
1860,81537,625.23,In-store,50331.4,68,Rural,2,0
209,56250,967.05,ATM Withdrawal,91623.3,72,Urban,4,0
294,39790,4447.99,Online,31897.91,22,Rural,3,0
1120,33536,2720.32,Online,41495.52,19,Suburban,0,0
2214,46659,4516.05,Online,80118.49,70,Urban,2,0
1610,28602,398.95,In-store,57770.28,27,Urban,3,0
1265,21792,1642.6,ATM Withdrawal,69437.2,39,Rural,1,0
991,66656,2673.77,In-store,57434.04,35,Rural,4,0
4198,73539,1760.73,ATM Withdrawal,37033.3,50,Rural,3,0
1617,12857,3300.31,Online,9670.96,56,Urban,4,0
354,76429,4621.51,ATM Withdrawal,91670.97,72,Suburban,1,0
4558,5741,1423.69,ATM Withdrawal,28965.45,45,Rural,3,0
2023,6441,2609.15,Online,89750.96,64,Rural,1,0
3691,492,3491.17,ATM Withdrawal,49865.03,37,Rural,3,0
2556,33787,2108.13,ATM Withdrawal,28475.13,28,Rural,4,0
3049,44602,2588.48,In-store,4678.79,38,Rural,3,0
1229,1622,1781.11,Online,58889.77,72,Urban,4,0
260,82018,1759.67,In-store,53334.08,32,Urban,0,0
1520,49708,4679.19,ATM Withdrawal,22087.49,66,Suburban,2,0
1778,39443,2535.49,In-store,93421.23,55,Urban,2,0
4740,80072,1318.27,Online,98772.82,70,Urban,4,0
1771,72541,2224.75,Online,19891.06,41,Suburban,4,0
4354,23185,2806.19,ATM Withdrawal,95364.98,63,Rural,4,0
53,35920,698.85,ATM Withdrawal,96543.47,68,Urban,2,0
3474,80811,4166.22,ATM Withdrawal,98047.87,72,Rural,1,0
4684,4131,3794.69,In-store,42928.75,21,Suburban,1,0
4412,20176,99.61,ATM Withdrawal,69441.34,63,Rural,2,0
2410,84080,450.02,ATM Withdrawal,91228.77,59,Rural,2,0
2788,63370,4093.92,Online,25060.63,42,Suburban,1,0
2345,83588,1917.56,ATM Withdrawal,91188.46,50,Rural,4,0
1034,27306,2414.77,ATM Withdrawal,28952.79,45,Rural,1,0
1098,19816,4664.85,In-store,73441.54,18,Suburban,2,0
544,9348,53.46,ATM Withdrawal,37437.97,25,Rural,1,1
1047,86066,2227.82,ATM Withdrawal,39494.98,62,Suburban,0,0
1895,43753,96.82,In-store,59434.35,56,Suburban,3,0
4377,26946,3533.04,Online,24171.11,34,Rural,0,0
31,84654,579.39,In-store,34821.08,44,Urban,3,0
726,15254,2078.15,Online,73018.14,52,Urban,2,0
4962,77963,1438.48,In-store,28655.23,22,Rural,4,0
4719,73193,2133.3,Online,10223.41,22,Urban,1,0
3904,47135,2898.58,In-store,3819.54,32,Urban,1,0
1427,54842,2026.34,In-store,25378.92,52,Suburban,0,0
2498,18313,3875.63,ATM Withdrawal,24590.79,45,Urban,3,0
437,68385,1479.03,ATM Withdrawal,57227.48,18,Rural,1,0
2471,34196,458.04,Online,48622.97,49,Rural,1,0
913,59383,1278.94,In-store,14118.25,66,Rural,4,0
4223,2187,1518.18,Online,75012.66,43,Rural,2,0
4353,42215,2836.08,In-store,58106.52,72,Suburban,1,1
4513,33724,2185.34,ATM Withdrawal,60578.02,59,Rural,4,0
4444,67165,816.41,ATM Withdrawal,9761.38,59,Urban,3,0
2288,47076,3023.27,ATM Withdrawal,18524.91,46,Suburban,0,0
4598,44435,1469.52,In-store,79352.49,59,Suburban,1,0
1239,46828,3740.33,Online,33635.84,49,Suburban,0,0
904,67584,3148.51,ATM Withdrawal,91188.01,40,Urban,3,0
3621,28151,3448.5,In-store,88420.16,21,Suburban,2,0
3232,2352,1244.38,In-store,28083.26,41,Urban,2,0
2860,155,1280.11,Online,86265.73,64,Rural,0,0
508,21352,1818.86,ATM Withdrawal,85545.31,42,Urban,4,0
3222,20538,1182.48,ATM Withdrawal,57237.34,31,Rural,0,0
184,38623,4289.92,Online,6916.94,40,Rural,0,0
1565,80395,2851.34,In-store,26678.59,66,Suburban,4,0
2705,37823,2029.65,ATM Withdrawal,89189.99,70,Suburban,2,0
322,26641,2414.08,Online,64382.85,55,Urban,1,0
3564,18199,4148.65,ATM Withdrawal,93847.79,68,Suburban,0,0
1539,66672,4452.31,ATM Withdrawal,48233.95,36,Rural,3,0
1838,6276,4688.37,ATM Withdrawal,76213.39,69,Urban,0,0
2381,85667,3328.59,Online,30989.85,31,Urban,1,0
1913,37208,4475.49,ATM Withdrawal,20038.79,53,Urban,1,0
1841,82495,3358.63,Online,10451.52,38,Suburban,2,0
2116,661,409.32,Online,79979.55,39,Urban,3,0
4438,62522,531.52,ATM Withdrawal,52470.98,58,Urban,0,0
1147,76218,1570.9,Online,56528.03,58,Urban,0,0
2487,13944,4515.24,In-store,4612.26,57,Urban,2,0
45,43001,259.88,In-store,92390.34,47,Rural,3,0
2155,47864,2035.09,ATM Withdrawal,22586.66,56,Urban,2,0
1527,2719,3960.17,ATM Withdrawal,7320.19,67,Rural,3,0
4856,74795,4892.24,Online,95778.69,73,Rural,2,0
1379,69346,775.13,In-store,4008.57,64,Rural,2,0
1766,8946,3711.75,ATM Withdrawal,51681.24,72,Urban,0,0
3013,28933,1665.45,In-store,74313.52,62,Rural,4,0
414,85067,2130.26,ATM Withdrawal,30316.54,49,Rural,2,0
4285,3453,1984.24,ATM Withdrawal,24718.78,51,Urban,3,0
1408,40600,2441.1,ATM Withdrawal,89999.32,51,Urban,2,0
1659,74744,1977.7,ATM Withdrawal,59526.06,69,Rural,2,0
802,4432,419.54,ATM Withdrawal,68199.4,43,Suburban,1,0
1289,24354,1580.67,In-store,56067.09,75,Urban,1,0
2183,78222,4221.09,ATM Withdrawal,84135.29,25,Rural,3,0
2589,42963,3160.98,In-store,55593.82,32,Urban,0,0
2616,37481,703.4,ATM Withdrawal,82716.76,73,Urban,3,0
2319,3631,2313.59,Online,99989.28,72,Suburban,3,0
257,48354,2523.59,In-store,471.24,65,Suburban,4,0
4542,23993,527.88,In-store,71910.02,28,Suburban,3,0
1730,24826,264.55,Online,56960.56,53,Suburban,0,0
1152,85230,2437.43,ATM Withdrawal,63851.69,71,Suburban,1,0
4145,86346,188.72,ATM Withdrawal,80390.17,73,Urban,4,0
648,27532,2452.55,Online,69138.25,70,Rural,2,0
2909,18351,1487.67,Online,45436.21,31,Suburban,4,0
1703,56985,4311.19,Online,2649.83,34,Rural,1,0
1882,15398,2564.66,Online,59247.22,66,Urban,2,0
3769,85663,1192.9,In-store,95701.92,31,Urban,4,0
1316,67957,3595.66,Online,54399.26,47,Suburban,0,0
2270,31174,395.57,In-store,72649.96,67,Rural,2,0
1967,1177,917.93,ATM Withdrawal,64180.57,55,Rural,1,0
2466,38787,2501.95,Online,18239.59,44,Urban,3,0
3856,37044,4189.53,In-store,56877.89,75,Rural,0,0
1351,52375,1102.38,In-store,66190.3,74,Rural,4,1
3297,48651,4028.24,In-store,95712.77,63,Urban,2,0
113,10965,1574.81,ATM Withdrawal,879.89,67,Rural,0,0
3134,37437,292.03,ATM Withdrawal,78102.68,40,Rural,0,0
264,21357,4925.89,Online,19059.7,59,Suburban,4,0
1394,50072,4043.04,In-store,18785.56,39,Suburban,3,0
1879,65661,3796.44,In-store,69111.68,36,Urban,3,0
1187,15358,1903.03,In-store,65192.73,72,Suburban,3,0
3072,22432,4275.54,In-store,87846.15,66,Rural,4,0
57,66557,1379.51,ATM Withdrawal,48005.1,44,Suburban,2,0
1310,71431,4905.93,In-store,460.93,66,Urban,1,0
696,53330,1514.85,In-store,68842.23,49,Urban,1,0
2953,23567,21.53,In-store,48894.34,47,Suburban,3,0
1727,25683,4648.32,Online,90399.81,76,Rural,0,0
2092,16456,890.24,ATM Withdrawal,31575.66,77,Rural,0,0
3870,38578,2418.13,ATM Withdrawal,60870.71,26,Urban,1,0
320,50336,4033.98,Online,92667.33,27,Rural,3,0
4321,12816,568.2,In-store,58852.19,77,Suburban,4,0
683,29189,3093.43,ATM Withdrawal,85469.2,32,Rural,2,0
3842,62433,948.26,In-store,95665.52,39,Urban,4,0
3214,23173,1744.46,In-store,97919.73,19,Rural,4,0
2003,42652,4899.04,In-store,51071.66,53,Urban,1,0
4783,8263,2097.52,In-store,89760.24,73,Suburban,4,0
4151,26149,476.11,In-store,73625.84,65,Suburban,4,0
287,76213,2558.68,Online,51809.29,31,Urban,3,0
1889,12115,3302.28,ATM Withdrawal,48995.97,79,Suburban,0,0
2338,70476,2468.22,In-store,41924.59,31,Rural,3,0
2521,36727,1859.26,In-store,98665.21,25,Suburban,1,0
2278,6548,1705.49,Online,63232.55,61,Suburban,2,0
2128,46479,2294.07,Online,45557.76,29,Rural,0,0
3500,75357,3818.25,In-store,16689.84,55,Rural,4,0
4212,35529,685.77,ATM Withdrawal,89057.58,58,Urban,2,0
2084,33893,998.94,ATM Withdrawal,87451.27,58,Rural,3,0
737,6949,1808.87,Online,62496.07,51,Rural,3,0
4802,53772,1079.81,In-store,94801.3,23,Rural,0,0
337,45017,638.3,Online,5837.78,35,Urban,0,0
2597,5105,2629.33,Online,18896.02,34,Suburban,4,0
2772,79473,3751.61,In-store,92307.78,62,Rural,3,0
3705,76221,406.22,In-store,4234.28,47,Urban,2,0
4405,34660,1119.87,Online,52719.83,39,Urban,2,0
1072,25150,2541.2,ATM Withdrawal,63192.19,43,Urban,2,0
2291,163,4891.68,Online,45563.46,54,Suburban,0,0
1673,6154,3577.11,In-store,84990.33,38,Rural,3,0
4084,42137,73.56,ATM Withdrawal,34318.1,58,Urban,0,0
4251,76240,4108.43,In-store,84510.45,64,Suburban,1,0
4114,19874,1376.91,In-store,69338.2,47,Suburban,1,0
4409,58847,1024.37,Online,52422.72,46,Urban,0,0
3367,36976,3120.17,Online,55891.34,51,Rural,4,0
1489,70831,2514.25,ATM Withdrawal,41842.42,75,Urban,2,0
499,7357,4340.98,Online,56827.09,79,Suburban,2,0
4383,27197,2400.97,Online,40752.9,19,Rural,2,0
3480,32402,4915.12,ATM Withdrawal,27431.07,67,Suburban,0,0
2582,83369,1046.08,Online,37274.81,30,Suburban,2,0
3124,22785,4294.35,Online,31809.87,67,Rural,4,0
2922,48200,1523.31,ATM Withdrawal,58059.17,53,Urban,2,0
4378,79698,2498.24,Online,44699.88,29,Rural,1,0
2645,77454,1682.39,In-store,94301.25,56,Urban,0,0
4287,43370,766.52,In-store,53766.63,77,Rural,0,0
4041,16901,352.77,In-store,3603.62,23,Rural,0,0
2035,34068,272.69,In-store,14165.91,45,Urban,2,0
1023,12999,1632.08,In-store,54470.71,37,Rural,2,0
2283,60428,2939.92,In-store,63365.02,42,Suburban,2,0
4887,25832,4805.14,In-store,61122.78,39,Suburban,3,0
4220,15954,1462.66,In-store,82526.64,74,Suburban,3,0
3064,61035,3596.28,Online,15818.04,79,Urban,3,0
4366,11064,2756.16,Online,92456.99,36,Rural,0,0
666,8415,3153.96,ATM Withdrawal,89630.16,21,Urban,3,0
3933,33276,1634.12,In-store,88220.34,41,Urban,4,0
2639,17073,3874.87,ATM Withdrawal,95979.24,48,Urban,0,0
3177,17297,4437.82,Online,38156.48,64,Suburban,2,0
4266,14955,512.22,ATM Withdrawal,36520.56,22,Rural,0,0
3122,6031,2408.46,Online,83841.61,61,Urban,3,0
1018,75683,3370.41,In-store,64313.99,34,Urban,2,0
558,46732,636.35,Online,28485.17,56,Suburban,3,0
2400,54093,2858.82,Online,65406.64,32,Urban,1,0
1208,2573,4284.97,Online,36469.88,73,Suburban,0,0
2006,31010,231.94,Online,6102.51,79,Urban,0,0
2657,18322,3089.72,Online,39094.96,53,Urban,2,0
2136,29301,627.02,Online,53879.1,24,Suburban,4,0
1511,51756,624.11,Online,87314.41,49,Suburban,1,0
1737,74137,3105.91,In-store,26470.28,77,Rural,0,0
246,66690,706.4,Online,82416.11,33,Rural,1,1
1164,60535,3981.71,In-store,26310.72,47,Urban,1,0
3363,27810,3281.36,Online,88616.48,30,Rural,1,0
267,61135,2232.76,Online,68578.71,23,Suburban,4,0
2367,52161,3782.94,Online,2682.28,54,Urban,4,0
1115,59676,1802.61,ATM Withdrawal,83617.1,42,Suburban,0,0
64,72409,4685.61,In-store,87227.47,23,Suburban,4,0
2593,19715,3077.64,ATM Withdrawal,15188.4,49,Suburban,2,0
2789,80685,584.33,ATM Withdrawal,53607.39,58,Rural,2,0
2758,67821,4339.97,ATM Withdrawal,91933.5,33,Urban,1,0
3012,6716,2052.05,ATM Withdrawal,37409.51,64,Urban,1,0
3077,37383,537.13,In-store,19328.29,22,Urban,0,0
2999,11093,76.1,ATM Withdrawal,79019.16,76,Urban,3,0
2816,81835,2414.91,In-store,13354.94,54,Suburban,0,0
2260,57009,4011.44,ATM Withdrawal,30435.0,19,Suburban,2,0
4959,6305,2240.53,In-store,13889.29,21,Suburban,0,0
3205,53161,1764.1,Online,2314.36,47,Suburban,1,0
1238,4263,2590.87,ATM Withdrawal,94052.31,42,Rural,3,0
104,8392,1312.45,In-store,88002.55,33,Suburban,1,0
2644,66707,687.38,In-store,38616.25,78,Urban,0,0
273,22399,2148.68,Online,40134.77,37,Suburban,3,0
509,55069,493.87,In-store,58337.0,78,Rural,1,0
2227,77866,419.87,ATM Withdrawal,77546.0,60,Rural,3,0
4934,43919,3586.38,ATM Withdrawal,72697.34,69,Suburban,1,0
2442,20567,3903.08,ATM Withdrawal,64062.05,63,Suburban,0,0
866,58656,4932.83,ATM Withdrawal,81969.81,44,Rural,1,0
3327,41862,1564.39,Online,61136.27,36,Suburban,0,0
909,20618,4977.38,ATM Withdrawal,15139.03,44,Rural,1,0
2115,53363,3094.12,ATM Withdrawal,28970.19,65,Rural,1,0
3897,18375,2563.51,In-store,38787.46,53,Urban,4,0
1628,18639,4187.41,ATM Withdrawal,70825.64,57,Suburban,1,1
2874,50100,2190.67,Online,3309.87,64,Rural,4,0
1523,49138,2810.11,In-store,21136.72,58,Suburban,4,0
836,56793,4062.14,Online,63302.67,69,Suburban,0,0
359,10966,3423.45,ATM Withdrawal,71826.16,57,Rural,4,0
139,64044,1055.22,ATM Withdrawal,64678.41,72,Urban,2,0
300,73744,717.83,ATM Withdrawal,13025.16,49,Rural,1,0
1557,5084,3564.7,Online,34133.57,22,Rural,1,0
1004,23710,2141.35,Online,53966.01,27,Urban,3,0
383,72615,2766.01,In-store,27330.06,52,Suburban,1,0
942,5951,9.22,Online,88276.61,72,Suburban,3,0
4447,41609,842.13,Online,85267.05,58,Suburban,3,0
4855,19456,2713.2,In-store,65157.83,73,Urban,3,0
762,36586,3615.64,ATM Withdrawal,14748.42,57,Urban,3,0
1706,81061,4548.81,In-store,12588.87,28,Suburban,4,1
1874,33997,4465.68,Online,10491.32,22,Suburban,0,0
2551,84730,4357.57,ATM Withdrawal,39274.78,20,Urban,1,0
2087,39532,728.44,In-store,68847.9,48,Suburban,2,0
2198,5901,915.28,In-store,49276.41,60,Rural,1,0
899,64323,355.51,In-store,54769.88,74,Suburban,4,0
4000,43526,3748.25,Online,41201.91,70,Urban,0,0
3616,53554,2800.41,ATM Withdrawal,65502.12,52,Urban,3,0
1403,24951,3106.31,Online,66205.9,62,Urban,2,0
3874,85029,4452.46,Online,41290.53,54,Rural,4,0
3786,51313,1464.06,Online,98303.21,20,Urban,4,0
4387,8026,457.17,ATM Withdrawal,94165.94,24,Urban,4,0
2956,51631,775.89,In-store,95571.3,19,Rural,3,0
1513,86206,3179.92,In-store,59178.14,41,Suburban,0,0
1189,14596,2657.25,In-store,45985.92,34,Urban,4,0
2990,61944,3054.05,ATM Withdrawal,49862.24,18,Urban,4,1
2081,60946,3160.97,ATM Withdrawal,83845.29,35,Urban,1,0
4984,25901,4030.25,In-store,78898.29,22,Urban,2,0
3438,80909,518.46,ATM Withdrawal,50004.59,28,Suburban,4,0
109,77373,1898.7,ATM Withdrawal,77624.62,19,Urban,1,0
4699,3373,2613.34,In-store,74107.18,32,Urban,2,0
2828,59165,1292.7,ATM Withdrawal,84260.96,25,Urban,3,0
4748,23569,3488.53,Online,96983.97,60,Suburban,1,0
59,78953,84.76,In-store,96950.33,50,Urban,4,0
77,9268,3466.98,Online,67819.52,68,Rural,1,0
797,43221,2561.56,In-store,6585.87,30,Rural,2,0
369,15338,4471.43,In-store,40382.73,33,Urban,3,0
4906,56563,1973.91,In-store,9196.28,55,Suburban,3,0
786,79252,1599.4,In-store,1284.34,66,Urban,0,0
2089,12323,1346.68,Online,32169.24,23,Urban,4,0
2315,3191,3614.12,In-store,41153.09,34,Urban,0,0
3385,52327,2498.33,ATM Withdrawal,22979.61,31,Rural,1,0
3606,20093,2899.25,Online,83698.81,28,Rural,0,0
4112,84021,2856.5,ATM Withdrawal,73273.2,26,Rural,4,0
1903,47414,3106.51,In-store,80255.82,73,Suburban,2,0
1704,50069,4080.65,ATM Withdrawal,72753.74,37,Urban,0,0
122,206,1186.49,Online,43734.11,39,Rural,3,0
1845,55204,125.9,Online,68289.96,73,Urban,3,0
2370,6979,2018.73,Online,84311.33,34,Suburban,3,0
3729,36191,1268.82,Online,90733.34,72,Rural,1,0
911,47362,1108.36,Online,56544.33,57,Suburban,2,0
125,50015,2502.89,Online,6943.91,79,Rural,3,0
2573,46850,877.5,Online,62519.83,26,Suburban,4,0
1587,26029,453.71,In-store,72103.15,77,Urban,3,0
1258,24762,3559.18,In-store,73073.62,33,Suburban,2,0
3442,14743,2743.62,ATM Withdrawal,63423.86,68,Suburban,1,0
3481,53384,4624.96,Online,92686.2,60,Suburban,0,0
4109,73903,1919.57,In-store,59860.37,30,Urban,4,0
1179,41874,3096.4,In-store,68370.52,61,Suburban,1,0
3464,68703,113.22,Online,53629.2,28,Urban,1,0
3470,58161,2677.32,In-store,71775.61,20,Suburban,3,0
3468,27990,280.96,In-store,47747.08,67,Urban,3,0
2104,4255,4558.73,ATM Withdrawal,9649.81,44,Urban,1,0
443,41975,3265.1,In-store,90698.95,21,Rural,1,0
2228,86269,3215.66,In-store,40549.23,21,Suburban,1,0
4417,35931,1754.34,Online,355.1,19,Suburban,4,0
926,26614,2650.78,ATM Withdrawal,8851.91,65,Urban,0,0
4021,85024,933.71,Online,32749.33,46,Rural,1,0
2146,10699,4822.48,ATM Withdrawal,35570.89,72,Urban,2,0
4771,3262,578.47,In-store,90301.0,63,Urban,4,1
1412,80688,3142.88,ATM Withdrawal,72863.29,38,Urban,0,0
3467,22736,4127.47,Online,63930.67,56,Suburban,2,0
2073,4358,4795.46,Online,89448.37,37,Urban,1,0
1510,33130,2608.23,In-store,14501.91,69,Suburban,3,0
1228,78411,422.24,ATM Withdrawal,62861.12,34,Suburban,1,0
4073,3849,3229.15,In-store,11077.21,33,Rural,1,0
2586,62812,3147.49,ATM Withdrawal,15369.75,21,Suburban,4,0
4451,52953,2117.51,In-store,98237.8,32,Suburban,4,0
2952,70910,2371.04,Online,65567.07,20,Urban,4,0
3886,23064,1583.67,Online,65287.38,56,Suburban,4,0
325,23093,3621.55,In-store,59518.14,54,Rural,2,0
3978,82912,3348.75,Online,31727.79,22,Rural,0,0
3577,61610,380.89,In-store,17245.17,77,Suburban,4,0
2212,16920,1709.03,Online,9297.8,18,Urban,2,0
3299,66418,4605.89,Online,47085.98,40,Rural,1,0
3036,3828,4037.87,ATM Withdrawal,27194.91,24,Rural,3,0
1499,19129,377.43,In-store,67434.89,69,Rural,1,0
1503,71719,2284.2,ATM Withdrawal,38195.56,37,Urban,4,0
1007,71895,1817.0,Online,37281.47,57,Rural,2,0
4180,70843,4998.71,In-store,79688.7,32,Urban,2,0
3014,4378,625.66,Online,49055.25,39,Suburban,0,0
3517,54120,2938.84,ATM Withdrawal,80737.94,62,Suburban,0,0
1468,83300,2681.24,In-store,30993.93,51,Rural,1,0
1226,39952,1035.76,ATM Withdrawal,73780.06,69,Urban,2,0
3168,76708,4411.29,In-store,33584.79,31,Urban,1,0
2268,26715,4266.03,Online,68038.13,51,Urban,1,0
3809,59979,1111.19,Online,5136.66,42,Urban,2,0
1217,76908,2486.77,ATM Withdrawal,79123.88,44,Urban,3,0
3977,56184,2825.6,Online,25020.18,36,Suburban,0,0
4585,84425,52.72,ATM Withdrawal,80321.64,76,Urban,0,0
421,9435,2460.78,Online,41174.98,50,Urban,4,0
3423,22173,3180.06,ATM Withdrawal,92890.55,43,Urban,1,0
7,37194,3900.16,Online,77895.94,45,Rural,1,0
933,67444,687.67,In-store,10145.64,46,Rural,2,0
1692,35488,3222.78,Online,55973.51,79,Suburban,1,0
440,23289,1359.66,Online,8638.13,18,Suburban,3,0
1314,1750,2125.34,Online,6652.53,21,Urban,4,0
679,384,4450.8,In-store,41469.5,77,Suburban,2,0
1944,3712,2566.79,In-store,25095.69,21,Suburban,1,0
4611,5213,2352.39,In-store,37338.0,33,Rural,0,0
3304,72702,2034.71,ATM Withdrawal,3545.93,67,Suburban,0,0
2269,27605,2907.02,Online,40775.79,24,Suburban,0,0
4634,59546,4985.66,ATM Withdrawal,97876.92,30,Suburban,0,0
4081,40387,4409.63,Online,57523.04,44,Urban,3,0
2519,23225,3360.59,Online,44354.85,76,Rural,0,0
2440,44638,2829.14,In-store,20348.55,59,Urban,3,0
4038,54845,2933.64,In-store,25023.41,27,Suburban,4,0
1894,1969,1500.39,Online,41992.76,23,Suburban,0,0
4245,17413,2946.19,ATM Withdrawal,55378.94,30,Urban,0,0
4830,56830,2440.7,ATM Withdrawal,6172.11,22,Suburban,0,0
2641,14289,3986.89,Online,62601.6,20,Suburban,0,0
195,37157,2677.3,ATM Withdrawal,83100.64,63,Rural,2,0
1475,25931,3445.92,In-store,82672.92,77,Suburban,1,0
4617,24519,323.61,ATM Withdrawal,15186.21,78,Rural,0,0
1212,23752,4277.9,In-store,85436.61,21,Rural,1,0
2439,48689,2601.45,Online,18040.16,69,Rural,3,0
1658,65455,1392.06,In-store,97769.0,51,Urban,3,0
2701,16994,3748.32,ATM Withdrawal,64767.32,18,Rural,0,0
3083,3760,1131.53,Online,46539.67,79,Rural,2,0
2706,63878,4852.22,ATM Withdrawal,31623.19,37,Rural,4,0
4227,3606,2023.82,Online,39432.67,59,Urban,2,0
2843,41855,2622.98,ATM Withdrawal,54650.85,21,Urban,2,0
2303,21223,3362.14,Online,45933.11,61,Urban,1,0
1131,65155,1201.86,In-store,96940.23,38,Urban,1,0
1462,7287,3751.9,Online,90900.08,67,Urban,3,0
277,70091,3016.36,ATM Withdrawal,71528.7,63,Suburban,1,0
2223,55099,2683.09,ATM Withdrawal,94440.77,52,Suburban,0,0
2332,56492,2916.8,Online,54442.96,60,Rural,4,0
4323,65048,4036.92,Online,33356.79,50,Urban,3,0
1303,49481,3751.02,Online,905.02,31,Rural,1,0
2518,48868,1469.68,In-store,48476.88,35,Suburban,4,0
223,8155,1043.73,ATM Withdrawal,7874.56,43,Urban,0,0
2037,52249,718.96,Online,82920.86,54,Suburban,3,0
1925,69569,4165.34,In-store,30061.31,52,Suburban,1,0
574,1324,73.82,Online,91603.45,41,Rural,2,0
1237,29402,1433.08,Online,81330.47,30,Rural,2,0
3545,16923,2013.95,ATM Withdrawal,59776.67,60,Urban,4,0
2134,55922,4667.97,ATM Withdrawal,69248.76,26,Rural,3,0
1335,69768,1423.72,Online,19111.28,29,Suburban,1,0
2458,56447,796.64,Online,18739.35,65,Suburban,2,0
419,84664,3837.73,In-store,75617.14,27,Rural,0,0
4915,27323,60.48,In-store,56703.47,31,Suburban,4,0
1105,20806,2363.1,ATM Withdrawal,43683.26,42,Rural,0,0
258,2557,587.28,In-store,26133.73,44,Urban,1,0
296,40764,3829.38,ATM Withdrawal,37621.33,48,Urban,0,0
2362,39279,2664.7,Online,5599.29,74,Urban,0,0
387,73847,4944.19,In-store,32493.33,67,Suburban,3,0
3309,79063,2621.25,ATM Withdrawal,20223.87,46,Suburban,2,1
4014,66960,4773.25,Online,15281.47,61,Urban,1,0
2232,39922,157.68,ATM Withdrawal,17315.56,38,Suburban,2,0
2555,16184,1337.03,Online,27009.92,70,Rural,2,0
4336,33272,2414.16,In-store,57867.56,66,Rural,1,0
3516,5355,3214.24,Online,97041.34,32,Urban,0,0
1840,23499,2231.3,Online,39735.42,30,Suburban,4,0
4385,24123,3610.16,ATM Withdrawal,52270.71,44,Rural,2,0
1564,50192,3398.84,In-store,75771.87,63,Suburban,0,0
2016,29734,420.73,Online,83255.3,76,Urban,4,0
1401,2050,2015.75,Online,5472.31,68,Urban,4,0
713,61877,1653.47,ATM Withdrawal,34710.49,73,Suburban,1,0
2421,15997,4775.36,ATM Withdrawal,75888.99,72,Rural,0,0
2620,34742,2218.79,ATM Withdrawal,67793.56,62,Suburban,4,0
210,72082,253.75,Online,90855.51,75,Suburban,3,0
4945,44041,3633.63,Online,66808.22,65,Suburban,2,0
1290,45186,4261.21,In-store,20467.45,65,Rural,2,0
450,30977,4538.77,Online,49015.46,70,Suburban,0,0
4092,84381,2998.92,ATM Withdrawal,33445.31,70,Suburban,3,0
2570,3471,3489.62,ATM Withdrawal,63631.43,76,Suburban,2,0
1821,45893,3497.97,In-store,78368.51,44,Suburban,2,0
959,29287,1211.63,Online,35278.63,61,Rural,2,0
1794,12201,459.8,Online,87313.33,73,Rural,1,0
